"Subject","Detailed_Condition","Score","Trials","Lexical.ACC","Lexical.RT_mean","Lexical.RT_sd","Penalty","Reward","TestDuration","Load_Condition","Speed_Condition","Lexical.Correct_Trials","Lexical.Correct_RT_mean","Lexical.Correct_RT_sd","Lexical.Incorrect_Trials","Lexical.Incorrect_RT_mean","Lexical.Incorrect_RT_sd"
19017,"Load_Speed_Mid",730,41,0.926829268292683,878.268292682927,380.43652718885,10,20,60,"Load","Speed_Mid",38,863.552631578947,365.531504714482,3,1064.66666666667,605.443914275578
19017,"NoLoad_Accuracy_Max",560,48,0.916666666666667,688.270833333333,316.922753161762,80,20,60,"NoLoad","Accuracy_Max",44,703.363636363636,322.365175777272,4,522.25,209.663818210646
19017,"NoLoad_Accuracy_Mid",480,45,0.844444444444444,761.333333333333,363.789711984073,40,20,60,"NoLoad","Accuracy_Mid",38,740.105263157895,302.672223877061,7,876.571428571429,622.283391267692
19017,"NoLoad_Neutral",870,49.5,0.939183673469388,656.634285714286,235.575416461905,20,20,60,"NoLoad","Neutral",93,666.666666666667,237.405099270046,6,499.833333333333,106.134662889495
19017,"NoLoad_Speed_Max",900,50,0.92,654.36,225.20093159629,5,20,60,"NoLoad","Speed_Max",46,661.413043478261,228.510887276438,4,573.25,188.572488272636
19017,"NoLoad_Speed_Mid",880,50,0.92,656.7,182.196714726536,10,20,60,"NoLoad","Speed_Mid",46,670.086956521739,183.706750143562,4,502.75,40.3019850627733
19018,"Load_Accuracy_Max",580,44,0.931818181818182,798.113636363636,346.170358377241,80,20,60,"Load","Accuracy_Max",41,806.634146341463,354.138303216241,3,681.666666666667,215.226237557909
19018,"Load_Accuracy_Mid",580,47,0.872340425531915,694.595744680851,313.659234893017,40,20,60,"Load","Accuracy_Mid",41,693.146341463415,321.493356150295,6,704.5,279.493649301733
19018,"Load_Neutral",800,48,0.917064698219713,680.032783326096,177.538321710505,20,20,60,"Load","Neutral",88,680.568181818182,182.921237711348,8,665.875,160.229690043477
19018,"Load_Speed_Max",860,48,0.916666666666667,687.625,245.923584827621,5,20,60,"Load","Speed_Max",44,704.454545454545,248.18180269343,4,502.5,121.63743941183
19018,"Load_Speed_Mid",750,48,0.854166666666667,677.3125,270.906685374966,10,20,60,"Load","Speed_Mid",41,675.19512195122,286.725671985628,7,689.714285714286,163.108056500095
19018,"NoLoad_Accuracy_Max",840,47,0.978723404255319,718.978723404255,236.239606567947,80,20,60,"NoLoad","Accuracy_Max",46,718.217391304348,238.791765449265,1,754,NA
19018,"NoLoad_Accuracy_Mid",940,50,0.98,654.5,180.702512321173,40,20,60,"NoLoad","Accuracy_Mid",49,656.591836734694,181.962440992565,1,552,NA
19018,"NoLoad_Neutral",710,52.5,0.837690631808279,592.32734204793,176.558328193747,20,20,60,"NoLoad","Neutral",88,588.170454545455,150.042999322754,17,609.058823529412,288.825957669198
19018,"NoLoad_Speed_Max",775,55,0.763636363636364,542.272727272727,161.842224786691,5,20,60,"NoLoad","Speed_Max",42,583.97619047619,153.279990595123,13,407.538461538462,108.816830334754
19018,"NoLoad_Speed_Mid",740,55,0.781818181818182,551.636363636364,163.265900324453,10,20,60,"NoLoad","Speed_Mid",43,572.209302325581,149.98977078447,12,477.916666666667,193.326129698607
19019,"Load_Accuracy_Max",840,47,0.978723404255319,710.702127659574,165.781537086772,80,20,60,"Load","Accuracy_Max",46,702.54347826087,157.785467084863,1,1086,NA
19019,"Load_Accuracy_Mid",900,48,0.979166666666667,688.625,172.254466019984,40,20,60,"Load","Accuracy_Mid",47,691.957446808511,172.545640773278,1,532,NA
19019,"Load_Neutral",830,45.5,0.956280193236715,741.738647342995,289.1636369558,20,20,60,"Load","Neutral",87,741.287356321839,290.409690883773,4,749.25,264.73052336291
19019,"Load_Speed_Max",920,51,0.92156862745098,609.843137254902,147.690943872537,5,20,60,"Load","Speed_Max",47,604.276595744681,152.449378929483,4,675.25,31.542299641381
19019,"Load_Speed_Mid",870,48,0.9375,671.104166666667,271.579950971171,10,20,60,"Load","Speed_Mid",45,685.044444444444,274.920811371661,3,462,22.5166604983954
19019,"NoLoad_Accuracy_Max",780,49,0.959183673469388,673.387755102041,181.855461874549,80,20,60,"NoLoad","Accuracy_Max",47,657.255319148936,157.068175184772,2,1052.5,391.030049996161
19019,"NoLoad_Accuracy_Mid",860,49,0.959183673469388,678.326530612245,217.631510792431,40,20,60,"NoLoad","Accuracy_Mid",47,674.851063829787,221.265920942613,2,760,86.2670273047588
19019,"NoLoad_Neutral",910,48.5,0.96936170212766,699.295319148936,265.595420234567,20,20,60,"NoLoad","Neutral",94,701.340425531915,273.630374390462,3,597,158.823801742686
19019,"NoLoad_Speed_Max",1055,54,0.981481481481482,570.648148148148,150.000648729089,5,20,60,"NoLoad","Speed_Max",53,570.056603773585,151.372492051173,1,602,NA
19019,"NoLoad_Speed_Mid",870,48,0.9375,709.541666666667,199.777637912578,10,20,60,"NoLoad","Speed_Mid",45,703.288888888889,198.785588262857,3,803.333333333333,233.431645955156
19020,"Load_Accuracy_Max",580,34,0.970588235294118,1186.91176470588,647.358472547174,80,20,60,"Load","Accuracy_Max",33,1193.66666666667,656.177694429388,1,964,NA
19020,"Load_Accuracy_Mid",620,40,0.925,929.675,617.816684599267,40,20,60,"Load","Accuracy_Mid",37,914.756756756757,626.363863252973,3,1113.66666666667,571.168393149808
19020,"Load_Neutral",660,43,0.883720930232558,816.267441860465,412.102593575635,20,20,60,"Load","Neutral",76,811.828947368421,423.834980093523,10,850,370.754485999683
19020,"Load_Speed_Max",780,44,0.909090909090909,790.727272727273,271.371911935885,5,20,60,"Load","Speed_Max",40,797.975,281.875084854157,4,718.25,122.249403543194
19020,"Load_Speed_Mid",650,34,0.970588235294118,1199.29411764706,808.48059999632,10,20,60,"Load","Speed_Mid",33,1134.48484848485,725.807271302622,1,3338,NA
19020,"NoLoad_Accuracy_Max",220,46,0.847826086956522,742.521739130435,207.566721709798,80,20,60,"NoLoad","Accuracy_Max",39,701.128205128205,134.435501946234,7,973.142857142857,368.076273151561
19020,"NoLoad_Accuracy_Mid",680,49,0.897959183673469,680.30612244898,227.49104415354,40,20,60,"NoLoad","Accuracy_Mid",44,674.659090909091,233.494578711212,5,730,177.486619213957
19020,"NoLoad_Neutral",840,51,0.911764705882353,617.382352941176,250.219635858749,20,20,60,"NoLoad","Neutral",93,630.440860215054,253.815641000793,9,482.444444444444,151.048097564245
19020,"NoLoad_Speed_Max",945,56,0.875,520.107142857143,138.218098876894,5,20,60,"NoLoad","Speed_Max",49,523.714285714286,143.691944798586,7,494.857142857143,95.3579721740288
19020,"NoLoad_Speed_Mid",990,51,0.980392156862745,613.470588235294,243.051875363362,10,20,60,"NoLoad","Speed_Mid",50,615.84,244.923758232922,1,495,NA
19021,"Load_Accuracy_Max",520,41,0.926829268292683,893.170731707317,269.617961423106,80,20,60,"Load","Accuracy_Max",38,901.921052631579,278.411554355889,3,782.333333333333,2.08166599946613
19021,"Load_Accuracy_Mid",320,40,0.8,921.8,318.362090257022,40,20,60,"Load","Accuracy_Mid",32,958.9375,320.330065411368,8,773.25,280.61144972058
19021,"Load_Neutral",690,45.5,0.877176015473888,758.723404255319,222.856946143912,20,20,60,"Load","Neutral",80,749.9,220.732130460705,11,811.363636363636,263.613077341498
19021,"Load_Speed_Max",680,49,0.755102040816326,653.65306122449,193.96579928564,5,20,60,"Load","Speed_Max",37,678.54054054054,207.99139867293,12,576.916666666667,118.68097675038
19021,"Load_Speed_Mid",700,47,0.829787234042553,693.744680851064,145.742845015683,10,20,60,"Load","Speed_Mid",39,694.794871794872,148.739294968567,8,688.625,139.460119747546
19021,"NoLoad_Accuracy_Max",460,43,0.906976744186046,852.209302325581,231.292904193912,80,20,60,"NoLoad","Accuracy_Max",39,842.205128205128,227.817930476716,4,949.75,278.478455181007
19021,"NoLoad_Accuracy_Mid",500,43,0.86046511627907,857.46511627907,287.170958609046,40,20,60,"NoLoad","Accuracy_Mid",37,882.189189189189,290.037721477534,6,705,233.727191400573
19021,"NoLoad_Neutral",630,47.5,0.831560283687943,709.79920212766,185.373825818378,20,20,60,"NoLoad","Neutral",79,711.316455696203,187.268184513191,16,701.25,180.652336455045
19021,"NoLoad_Speed_Max",680,49,0.755102040816326,667.469387755102,115.737688697477,5,20,60,"NoLoad","Speed_Max",37,674.108108108108,118.279514471203,12,647,109.822170306861
19021,"NoLoad_Speed_Mid",650,49,0.775510204081633,671.877551020408,211.712622896882,10,20,60,"NoLoad","Speed_Mid",38,671.842105263158,226.572645269982,11,672,158.765865348947
19022,"Load_Accuracy_Max",840,47,0.978723404255319,708.446808510638,218.823217164056,80,20,60,"Load","Accuracy_Max",46,708.739130434783,221.231948143181,1,695,NA
19022,"Load_Accuracy_Mid",680,46,0.91304347826087,727.152173913043,298.741357282055,40,20,60,"Load","Accuracy_Mid",42,732.357142857143,309.677788600689,4,672.5,153.936133943052
19022,"Load_Neutral",760,48,0.895788102475032,680.815675206253,179.283401802666,20,20,60,"Load","Neutral",86,675.372093023256,184.258389322081,10,723.1,151.741336930097
19022,"Load_Speed_Max",775,50,0.82,624.9,169.291832318621,5,20,60,"Load","Speed_Max",41,620.170731707317,144.925481272105,9,646.444444444444,264.361547464411
19022,"Load_Speed_Mid",760,50,0.84,636.38,333.748401509586,10,20,60,"Load","Speed_Mid",42,651.714285714286,345.644910538525,8,555.875,266.726418156989
19022,"NoLoad_Accuracy_Max",400,50,0.88,637.44,173.413997975589,80,20,60,"NoLoad","Accuracy_Max",44,638.090909090909,171.261233640283,6,632.666666666667,206.002588980495
19022,"NoLoad_Accuracy_Mid",740,52,0.903846153846154,615.403846153846,157.736595976987,40,20,60,"NoLoad","Accuracy_Mid",47,608.255319148936,150.923745226739,5,682.6,221.44818807116
19022,"NoLoad_Neutral",740,53,0.849056603773585,583.915094339623,132.422923092894,20,20,60,"NoLoad","Neutral",90,587.3,130.163980416061,16,564.875,147.954891774486
19022,"NoLoad_Speed_Max",855,54,0.833333333333333,561.092592592593,135.977005342193,5,20,60,"NoLoad","Speed_Max",45,545.355555555556,118.869132692515,9,639.777777777778,190.84534168914
19022,"NoLoad_Speed_Mid",960,54,0.925925925925926,559.092592592593,126.248821181647,10,20,60,"NoLoad","Speed_Mid",50,558.6,126.086785790662,4,565.25,147.867902760087
19023,"Load_Accuracy_Max",420,31,0.935483870967742,1332.22580645161,697.346910782929,80,20,60,"Load","Accuracy_Max",29,1280.55172413793,607.123109791869,2,2081.5,1751.50349699908
19023,"Load_Accuracy_Mid",800,46,0.956521739130435,745.065217391304,194.991213725008,40,20,60,"Load","Accuracy_Mid",44,754.772727272727,193.816727580628,2,531.5,17.6776695296637
19023,"Load_Neutral",620,41,0.87797619047619,883.706547619048,496.197927275237,20,20,60,"Load","Neutral",72,859.583333333333,487.971707503564,10,1052.6,584.344304897949
19023,"Load_Speed_Max",735,48,0.8125,669.4375,266.223223106619,5,20,60,"Load","Speed_Max",39,665.923076923077,264.087244815977,9,684.666666666667,291.193234811525
19023,"Load_Speed_Mid",740,46,0.869565217391304,735.739130434783,230.453604372151,10,20,60,"Load","Speed_Mid",40,741.575,236.602651598814,6,696.833333333333,198.092318545335
19023,"NoLoad_Accuracy_Max",500,35,0.942857142857143,1157.22857142857,569.857571767578,80,20,60,"NoLoad","Accuracy_Max",33,1147.60606060606,578.664569255904,2,1316,521.844804515672
19023,"NoLoad_Accuracy_Mid",700,44,0.931818181818182,816.409090909091,263.313882743896,40,20,60,"NoLoad","Accuracy_Mid",41,822.121951219512,270.614688729377,3,738.333333333333,127.382625712196
19023,"NoLoad_Neutral",840,48,0.93747286148502,706.984802431611,273.82604052319,20,20,60,"NoLoad","Neutral",90,697.866666666667,277.04399520816,6,834.333333333333,192.979446228521
19023,"NoLoad_Speed_Max",825,55,0.8,549.472727272727,158.126631690654,5,20,60,"NoLoad","Speed_Max",44,561.045454545455,166.390400347182,11,503.181818181818,114.133972314836
19023,"NoLoad_Speed_Mid",820,53,0.849056603773585,588.698113207547,178.532757703718,10,20,60,"NoLoad","Speed_Mid",45,603.622222222222,187.550149522357,8,504.75,78.6869929349372
19024,"Load_Accuracy_Max",440,27,0.962962962962963,1626.62962962963,996.689603257787,80,20,60,"Load","Accuracy_Max",26,1645.5,1011.49727631863,1,1136,NA
19024,"Load_Accuracy_Mid",560,34,0.941176470588235,1210.35294117647,769.346234951151,40,20,60,"Load","Accuracy_Mid",32,1222.75,789.784494901677,2,1012,335.168614282424
19024,"Load_Neutral",520,27,0.984375,1723.06960227273,792.619673366951,20,20,60,"Load","Neutral",53,1652.22641509434,896.640345561599,1,1068,NA
19024,"Load_Speed_Max",545,40,0.75,900.65,443.918712240116,5,20,60,"Load","Speed_Max",30,891.166666666667,478.666616639449,10,929.1,338.323792968938
19024,"Load_Speed_Mid",640,41,0.853658536585366,876.219512195122,406.335237962149,10,20,60,"Load","Speed_Mid",35,918.457142857143,423.556534378973,6,629.833333333333,124.940652578201
19024,"NoLoad_Accuracy_Max",200,25,0.88,1807.16,1090.41126339255,80,20,60,"NoLoad","Accuracy_Max",22,1767.45454545455,1115.89996681187,3,2098.33333333333,1023.96402931613
19024,"NoLoad_Accuracy_Mid",560,28,1,1596.39285714286,1050.75205304778,40,20,60,"NoLoad","Accuracy_Mid",28,1596.39285714286,1050.75205304778,0,NA,NA
19024,"NoLoad_Neutral",700,37,0.972222222222222,1079.75877192982,601.195975046665,20,20,60,"NoLoad","Neutral",72,1086.54166666667,611.612828315891,2,786,18.3847763108502
19024,"NoLoad_Speed_Max",785,43,0.930232558139535,835.720930232558,341.259385050182,5,20,60,"NoLoad","Speed_Max",40,839.375,353.661411848634,3,787,52.9150262212918
19024,"NoLoad_Speed_Mid",610,38,0.868421052631579,1020.71052631579,552.319331247772,10,20,60,"NoLoad","Speed_Mid",33,940.181818181818,414.204165731214,5,1552.2,1021.10317794041
19025,"Load_Accuracy_Max",720,51,0.941176470588235,602.666666666667,122.564867179248,80,20,60,"Load","Accuracy_Max",48,609.145833333333,123.047645085117,3,499,51.1761663276959
19025,"Load_Accuracy_Mid",660,51,0.88235294117647,608.313725490196,239.864669361378,40,20,60,"Load","Accuracy_Mid",45,624.4,249.393846975203,6,487.666666666667,90.6568622149844
19025,"Load_Neutral",960,54,0.943739279588336,544.51217838765,142.034372765638,20,20,60,"Load","Neutral",102,541.705882352941,139.518094801128,6,585.666666666667,286.841884435775
19025,"Load_Speed_Max",960,53,0.924528301886792,567.188679245283,116.914672469313,5,20,60,"Load","Speed_Max",49,571.163265306122,120.350416655347,4,518.5,41.9960315585493
19025,"Load_Speed_Mid",1000,53,0.962264150943396,553.867924528302,109.754102382737,10,20,60,"Load","Speed_Mid",51,553.078431372549,111.505666786447,2,574,62.2253967444162
19025,"NoLoad_Accuracy_Max",660,53,0.924528301886792,591.056603773585,259.117170934038,80,20,60,"NoLoad","Accuracy_Max",49,602.326530612245,266.164374944875,4,453,52.9779828482235
19025,"NoLoad_Accuracy_Mid",880,56,0.928571428571429,531.071428571429,91.4174952706452,40,20,60,"NoLoad","Accuracy_Mid",52,534.711538461538,92.2565341834795,4,483.75,72.8531628231289
19025,"NoLoad_Neutral",990,55.5,0.946103896103896,528.474188311688,95.6615516990836,20,20,60,"NoLoad","Neutral",105,530.733333333333,106.296597625073,6,486.333333333333,33.368647959824
19025,"NoLoad_Speed_Max",920,56,0.857142857142857,520.75,120.418550367986,5,20,60,"NoLoad","Speed_Max",48,522.6875,121.475355393944,8,509.125,121.142699208118
19025,"NoLoad_Speed_Mid",1060,56,0.964285714285714,529.875,85.3499880172543,10,20,60,"NoLoad","Speed_Mid",54,532.240740740741,86.0168774981706,2,466,7.07106781186548
19026,"Load_Accuracy_Max",780,49,0.959183673469388,648.877551020408,266.032707313489,80,20,60,"Load","Accuracy_Max",47,654.808510638298,269.962850769434,2,509.5,64.3467170879758
19026,"Load_Accuracy_Mid",840,48,0.958333333333333,674.270833333333,263.903168862106,40,20,60,"Load","Accuracy_Mid",46,674.95652173913,261.827165768374,2,658.5,433.456456867354
19026,"Load_Neutral",900,50,0.949779911964786,628.529411764706,211.058846305806,20,20,60,"Load","Neutral",95,623.98947368421,215.095352172742,5,704.2,122.638493141428
19026,"Load_Speed_Max",820,51,0.843137254901961,597.21568627451,217.572913178593,5,20,60,"Load","Speed_Max",43,608.581395348837,231.919036833171,8,536.125,101.739776601176
19026,"Load_Speed_Mid",950,52,0.942307692307692,584.557692307692,185.424411264023,10,20,60,"Load","Speed_Mid",49,584.428571428571,187.546105442546,3,586.666666666667,180.483609597474
19026,"NoLoad_Accuracy_Max",600,50,0.92,656.66,188.424359316075,80,20,60,"NoLoad","Accuracy_Max",46,650.130434782609,186.419074929538,4,731.75,224.592037555505
19026,"NoLoad_Accuracy_Mid",960,54,0.962962962962963,554.351851851852,155.59104080132,40,20,60,"NoLoad","Accuracy_Mid",52,542.884615384615,136.08095252836,2,852.5,392.444263558534
19026,"NoLoad_Neutral",910,54.5,0.917508417508417,552.657575757576,134.05332661997,20,20,60,"NoLoad","Neutral",100,548.23,132.424467131076,9,600.333333333333,153.934239206227
19026,"NoLoad_Speed_Max",880,54,0.851851851851852,552.814814814815,120.672341967838,5,20,60,"NoLoad","Speed_Max",46,556.978260869565,123.085244016844,8,528.875,109.964198719401
19026,"NoLoad_Speed_Mid",900,51,0.92156862745098,622.019607843137,229.979259081864,10,20,60,"NoLoad","Speed_Mid",47,622.148936170213,227.995230568289,4,620.5,290.602248213373
19027,"Load_Accuracy_Max",960,48,1,676.104166666667,221.079483115485,80,20,60,"Load","Accuracy_Max",48,676.104166666667,221.079483115485,0,NA,NA
19027,"Load_Accuracy_Mid",820,50,0.94,631.46,228.564572218595,40,20,60,"Load","Accuracy_Mid",47,616.659574468085,187.160391178,3,863.333333333333,623.265860875865
19027,"Load_Neutral",850,50.5,0.921310832025118,626.1465855573,199.836975896803,20,20,60,"Load","Neutral",93,630.612903225806,203.123117102073,8,562.25,178.390222345765
19027,"Load_Speed_Max",845,46,0.934782608695652,719.760869565217,324.530237234109,5,20,60,"Load","Speed_Max",43,728.186046511628,333.601220151214,3,599,95.9739548002478
19027,"Load_Speed_Mid",950,52,0.942307692307692,583.269230769231,143.996339194292,10,20,60,"Load","Speed_Mid",49,580.183673469388,145.832048585206,3,633.666666666667,119.542182234278
19027,"NoLoad_Accuracy_Max",880,49,0.979591836734694,680.734693877551,225.68403202913,80,20,60,"NoLoad","Accuracy_Max",48,682.041666666667,227.884812106144,1,618,NA
19027,"NoLoad_Accuracy_Mid",900,51,0.96078431372549,635.647058823529,158.703852950004,40,20,60,"NoLoad","Accuracy_Mid",49,619.489795918367,137.491684968125,2,1031.5,160.513239329346
19027,"NoLoad_Neutral",870,52.5,0.91455007256894,595.384978229318,176.481600540896,20,20,60,"NoLoad","Neutral",96,581.0625,148.918261755268,9,747.555555555556,362.376224079033
19027,"NoLoad_Speed_Max",990,57,0.894736842105263,512.350877192982,158.940407883412,5,20,60,"NoLoad","Speed_Max",51,515.745098039216,165.467319206816,6,483.5,89.5784572316358
19027,"NoLoad_Speed_Mid",940,53,0.924528301886792,575.981132075472,143.373971804514,10,20,60,"NoLoad","Speed_Mid",49,566.918367346939,120.212457191198,4,687,327.588156074056
19028,"Load_Accuracy_Max",620,36,0.972222222222222,1099.33333333333,302.679840283897,80,20,60,"Load","Accuracy_Max",35,1072.22857142857,259.005233391856,1,2048,NA
19028,"Load_Accuracy_Mid",760,38,1,1008.23684210526,263.586227156342,40,20,60,"Load","Accuracy_Mid",38,1008.23684210526,263.586227156342,0,NA,NA
19028,"Load_Neutral",730,38.5,0.973809523809524,1000.22857142857,368.170830238825,20,20,60,"Load","Neutral",75,973.893333333333,405.965834447603,2,1469.5,352.846283812087
