Method,DDM_Variable,EEG_Feature,N,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Pearson_FDR,Spearman_FDR
GrandMean,a,posterior_theta_beta_ratio,184,0.0517,0.48621845225105215,-0.0323,0.663675551819211,0.8908277882712285,0.8399466253020921
GrandMean,a,posterior_peak_alpha_freq,184,0.0032,0.9657984449928824,0.0151,0.8387549769490281,0.9895000343540306,0.9308134500287994
GrandMean,a,posterior_spectral_entropy,184,0.0478,0.5189763398306149,0.0231,0.7553234014056649,0.8908277882712285,0.8812106349732758
GrandMean,a,central_abs_delta,184,0.0604,0.415642182834632,0.0758,0.30626273840651036,0.8222486660424242,0.6217016184095084
GrandMean,a,central_rel_delta,184,-0.0714,0.3353210984449557,-0.0664,0.37042536438412643,0.7003678135813513,0.6383088510500509
GrandMean,a,central_abs_theta,184,0.0746,0.31409525776109476,0.09,0.22459686187741743,0.6959205821805168,0.6151545302794847
GrandMean,a,central_rel_theta,184,0.017,0.8187955132761386,-0.0569,0.4432982988818631,0.9895000343540306,0.7203597356830276
GrandMean,a,central_abs_alpha,184,0.031,0.6760134578040864,0.0928,0.21044521341452396,0.9663244691544988,0.6151545302794847
GrandMean,a,central_rel_alpha,184,-0.0032,0.9660078352629524,0.0399,0.5903956737912494,0.9895000343540306,0.8018806912687118
GrandMean,a,central_abs_beta,184,0.1724,0.019265829354931662,0.1476,0.045551371308930146,0.21914880891234764,0.3582262249024577
GrandMean,a,central_rel_beta,184,0.0862,0.24438749627483847,0.0799,0.2808934665395805,0.6739170351821303,0.6151545302794847
GrandMean,a,central_abs_gamma,184,0.2298,0.0016969863818660418,0.236,0.0012567979010713608,0.0772128803749049,0.07141510304274727
GrandMean,a,central_rel_gamma,184,0.1173,0.11283028489055309,0.1195,0.10629364075745644,0.5627979610290772,0.568983606407561
GrandMean,a,central_theta_beta_ratio,184,-0.0933,0.20772932233078564,-0.0857,0.24734996431136608,0.6739170351821303,0.6151545302794847
GrandMean,a,central_peak_alpha_freq,184,-0.0107,0.8858906833676145,0.0066,0.9288355026786881,0.9895000343540306,0.9497082106040519
GrandMean,a,central_spectral_entropy,184,0.115,0.12018662996195018,0.0985,0.1833610322042706,0.5627979610290772,0.6151545302794847
GrandMean,a,left_temporal_abs_delta,184,0.0458,0.5369399671964237,0.071,0.33827180139593616,0.8908277882712285,0.6282930012858894
GrandMean,a,left_temporal_rel_delta,184,-0.0737,0.32027814843479,-0.0728,0.32601108374514376,0.6959205821805168,0.6282930012858894
GrandMean,a,left_temporal_abs_theta,184,0.0421,0.570594455565416,0.0756,0.3074348662464602,0.927215990293801,0.6217016184095084
GrandMean,a,left_temporal_rel_theta,184,-0.0505,0.4959824858644198,-0.0845,0.25395814523141286,0.8908277882712285,0.6151545302794847
GrandMean,a,left_temporal_abs_alpha,184,0.0356,0.6310932212256251,0.0903,0.22301619750417329,0.9627029251593823,0.6151545302794847
GrandMean,a,left_temporal_rel_alpha,184,-0.014,0.8499630557358293,0.0244,0.7420006463643958,0.9895000343540306,0.8812106349732758
GrandMean,a,left_temporal_abs_beta,184,0.2171,0.0030709849561342388,0.14,0.05807870539344555,0.0931532103360719,0.3582262249024577
GrandMean,a,left_temporal_rel_beta,184,0.1165,0.11513437631457443,0.0858,0.24707279909444793,0.5627979610290772,0.6151545302794847
GrandMean,a,left_temporal_abs_gamma,184,0.2687,0.00022616633622928853,0.199,0.006763942734357845,0.020581136596865255,0.1025864648044273
GrandMean,a,left_temporal_rel_gamma,184,0.2027,0.005783116233228077,0.0891,0.22929541118448454,0.10525271544475101,0.6151545302794847
GrandMean,a,left_temporal_theta_beta_ratio,184,-0.1008,0.1732838632874001,-0.0922,0.21311169390399673,0.6307532623661363,0.6151545302794847
GrandMean,a,left_temporal_peak_alpha_freq,184,-0.0289,0.6966882026232202,-0.0551,0.45790817040577103,0.9753634836725082,0.7310463773144765
GrandMean,a,left_temporal_spectral_entropy,184,0.1427,0.05335571082088107,0.0808,0.27550737611476733,0.395013410850783,0.6151545302794847
GrandMean,a,right_temporal_abs_delta,184,0.0323,0.6630700609343282,0.094,0.20455899592374713,0.9663244691544988,0.6151545302794847
GrandMean,a,right_temporal_rel_delta,184,-0.035,0.6369590702517087,-0.0429,0.5627059461948183,0.9627029251593823,0.7877883246727456
GrandMean,a,right_temporal_abs_theta,184,-0.0123,0.8682301765272573,0.08,0.28057947532027355,0.9895000343540306,0.6151545302794847
GrandMean,a,right_temporal_rel_theta,184,-0.0456,0.5384123995045886,-0.093,0.20941000125627435,0.8908277882712285,0.6151545302794847
GrandMean,a,right_temporal_abs_alpha,184,0.0074,0.9201689486483497,0.0708,0.33937684432730475,0.9895000343540306,0.6282930012858894
GrandMean,a,right_temporal_rel_alpha,184,-0.0367,0.6208884564028891,-0.0078,0.916597950937355,0.9627029251593823,0.9495708464004697
GrandMean,a,right_temporal_abs_beta,184,0.194,0.008325502951448164,0.1689,0.021911143467389753,0.1262701280969638,0.2492392569415584
GrandMean,a,right_temporal_rel_beta,184,0.0951,0.1991219466031424,0.067,0.36582467341431524,0.6711147089217021,0.6383088510500509
GrandMean,a,right_temporal_abs_gamma,184,0.1784,0.015408971320574567,0.2242,0.002220039398213246,0.20031662716746937,0.07141510304274727
GrandMean,a,right_temporal_rel_gamma,184,0.1385,0.06077129397704355,0.1218,0.09945842975455646,0.395013410850783,0.5656698192290398
GrandMean,a,right_temporal_theta_beta_ratio,184,-0.1093,0.13976066591572067,-0.0939,0.20473616838256167,0.5627979610290772,0.6151545302794847
GrandMean,a,right_temporal_peak_alpha_freq,184,-0.0863,0.2441560403176976,-0.0508,0.49306301646389805,0.6739170351821303,0.7483946660163401
GrandMean,a,right_temporal_spectral_entropy,184,0.0872,0.23915314546078578,0.0456,0.5391001101794788,0.6739170351821303,0.769882153908578
GrandMean,a,occipital_abs_delta,184,0.0,0.9999175126786648,0.0371,0.6171904580692266,0.9999175126786648,0.8259460541808767
GrandMean,a,occipital_rel_delta,184,-0.0523,0.48040456762758554,-0.0662,0.37176229786431536,0.8908277882712285,0.6383088510500509
GrandMean,a,occipital_abs_theta,184,0.1236,0.09472567709805244,0.0794,0.28391747551360835,0.5627979610290772,0.6151545302794847
GrandMean,a,occipital_rel_theta,184,0.0844,0.25471000866138405,0.0085,0.9089612053581195,0.678541491209724,0.9495708464004697
GrandMean,a,occipital_abs_alpha,184,0.0136,0.854942800826403,0.0453,0.5414555807708681,0.9895000343540306,0.769882153908578
GrandMean,a,occipital_rel_alpha,184,-0.0306,0.6796128134712959,-0.0117,0.874289673137459,0.9663244691544988,0.9495708464004697
GrandMean,a,occipital_abs_beta,184,0.0755,0.3082301188611515,0.1632,0.026826177943514364,0.6959205821805168,0.2712424658733119
GrandMean,a,occipital_rel_beta,184,0.0562,0.4488117419148114,0.0517,0.48542456827556957,0.8689759258350602,0.7483946660163401
GrandMean,a,occipital_abs_gamma,184,-0.0096,0.8970548828813525,0.1441,0.05104482620675318,0.9895000343540306,0.3582262249024577
GrandMean,a,occipital_rel_gamma,184,0.027,0.7162173868118943,0.0303,0.6830335194764265,0.9875118515133694,0.8399466253020921
GrandMean,a,occipital_theta_beta_ratio,184,0.0462,0.5337828086298884,-0.0408,0.5827062880612439,0.8908277882712285,0.8018806912687118
GrandMean,a,occipital_peak_alpha_freq,184,0.0071,0.9238112831017962,-0.0048,0.9485656643696345,0.9895000343540306,0.9591052828626304
GrandMean,a,occipital_spectral_entropy,184,0.0709,0.338639382390983,0.0303,0.6827285211828077,0.7003678135813513,0.8399466253020921
GrandMean,a,prefrontal_abs_delta,184,0.1145,0.12161932777059342,0.0743,0.31638881616148207,0.5627979610290772,0.6258996145803233
GrandMean,a,prefrontal_rel_delta,184,-0.0158,0.8311187586973675,-0.0482,0.5155604076354314,0.9895000343540306,0.7621167444551344
GrandMean,a,prefrontal_abs_theta,184,0.0808,0.2755422283211633,0.0824,0.2658527874047037,0.6959205821805168,0.6151545302794847
GrandMean,a,prefrontal_rel_theta,184,-0.0342,0.6453283344474979,-0.0591,0.4256633932016016,0.9627029251593823,0.7042794323881045
GrandMean,a,prefrontal_abs_alpha,184,0.0208,0.7789070897147427,0.0973,0.18901927358332968,0.9895000343540306,0.6151545302794847
GrandMean,a,prefrontal_rel_alpha,184,0.002,0.9786264076028874,0.0112,0.8799374666865403,0.9895000343540306,0.9495708464004697
GrandMean,a,prefrontal_abs_beta,184,0.1406,0.05696448964235037,0.1444,0.05051097064248367,0.395013410850783,0.3582262249024577
GrandMean,a,prefrontal_rel_beta,184,0.0127,0.8639702253467407,0.0173,0.8159681760121603,0.9895000343540306,0.9281638002138324
GrandMean,a,prefrontal_abs_gamma,184,0.1597,0.030369245050219183,0.2229,0.0023543440563543057,0.3070668110633273,0.07141510304274727
GrandMean,a,prefrontal_rel_gamma,184,0.0882,0.23393872657786713,0.0623,0.40098628316509144,0.6739170351821303,0.6757361438522838
GrandMean,a,prefrontal_theta_beta_ratio,184,-0.0344,0.642735685058098,-0.0266,0.7202457457949307,0.9627029251593823,0.873898171564516
GrandMean,a,prefrontal_peak_alpha_freq,184,-0.1056,0.15353426806829573,-0.0901,0.22411645028744467,0.5821507664256212,0.6151545302794847
GrandMean,a,prefrontal_spectral_entropy,184,0.0094,0.8988285719024053,0.0508,0.4934470325382462,0.9895000343540306,0.7483946660163401
GrandMean,v,frontal_abs_delta,184,0.0827,0.2642664275817846,0.0304,0.6818900408800664,0.7073013208806588,0.9112529103622592
GrandMean,v,frontal_rel_delta,184,0.0089,0.9048966274032124,0.0315,0.67136642610294,0.9715413421044413,0.9112529103622592
GrandMean,v,frontal_abs_theta,184,0.0707,0.3400431741601187,0.0653,0.3787169570264114,0.7491951766720236,0.7808119473359989
GrandMean,v,frontal_rel_theta,184,0.091,0.21930092631041012,0.0926,0.2109880228833562,0.7073013208806588,0.7808119473359989
GrandMean,v,frontal_abs_alpha,184,-0.0018,0.9809720210287467,-0.0285,0.7009637772017379,0.9809720210287467,0.9112529103622592
GrandMean,v,frontal_rel_alpha,184,-0.0031,0.9670658395598702,-0.0487,0.5113045916618488,0.9778110155549798,0.822906464419536
GrandMean,v,frontal_abs_beta,184,-0.0758,0.306772147441445,-0.1076,0.14592842470458028,0.7197714320501527,0.738282818990821
GrandMean,v,frontal_rel_beta,184,-0.0881,0.23422893853857704,-0.1033,0.162693838252224,0.7073013208806588,0.7402569640476192
GrandMean,v,frontal_abs_gamma,184,-0.1085,0.1428127210164577,-0.0462,0.5335327626456332,0.6497978806248825,0.822906464419536
GrandMean,v,frontal_rel_gamma,184,-0.0989,0.18152125476776787,-0.0754,0.3090683899085551,0.6633021092622582,0.7808119473359989
GrandMean,v,frontal_theta_beta_ratio,184,0.1719,0.019608436307707353,0.1336,0.07057787402992861,0.22045625374335534,0.6347723388874986
GrandMean,v,frontal_peak_alpha_freq,184,-0.056,0.45047335940434163,-0.0446,0.5476511005198483,0.8540224105373977,0.8285968742986073
GrandMean,v,frontal_spectral_entropy,184,-0.0511,0.49128455153953643,-0.0467,0.5286234359025577,0.8941378838019562,0.822906464419536
GrandMean,v,posterior_abs_delta,184,0.0831,0.261961047026808,0.1065,0.15029547285421935,0.7073013208806588,0.738282818990821
GrandMean,v,posterior_rel_delta,184,0.0595,0.42246264287269025,0.0699,0.3457353565295408,0.8251447608384924,0.7808119473359989
GrandMean,v,posterior_abs_theta,184,0.0298,0.6881505931518782,0.0564,0.44700487767164976,0.9533270520073045,0.7822585359253871
GrandMean,v,posterior_rel_theta,184,0.0348,0.6392084834211734,0.0287,0.6986555184791103,0.9533270520073045,0.9112529103622592
GrandMean,v,posterior_abs_alpha,184,0.0293,0.6928289944103021,-0.0083,0.9104632166367079,0.9533270520073045,0.9697577773200342
GrandMean,v,posterior_rel_alpha,184,-0.0165,0.823954973015624,-0.0539,0.4670553340541843,0.9533270520073045,0.7870747296098292
GrandMean,v,posterior_abs_beta,184,-0.0531,0.47379809369649495,-0.0572,0.44073413869993305,0.8799107454363478,0.7822585359253871
GrandMean,v,posterior_rel_beta,184,-0.1009,0.17278029055268646,-0.0818,0.2694783473910592,0.6633021092622582,0.7808119473359989
GrandMean,v,posterior_abs_gamma,184,-0.0142,0.8487969710927148,-0.0631,0.3946961492028126,0.9533270520073045,0.7808119473359989
GrandMean,v,posterior_rel_gamma,184,-0.0498,0.5022584177706989,-0.0809,0.27515157025820164,0.8961865885712471,0.7808119473359989
GrandMean,v,posterior_theta_beta_ratio,184,0.0988,0.18222585419292808,0.0828,0.26352859601299683,0.6633021092622582,0.7808119473359989
GrandMean,v,posterior_peak_alpha_freq,184,-0.059,0.4261736676858148,-0.014,0.850354987586402,0.8251447608384924,0.9678891180330652
GrandMean,v,posterior_spectral_entropy,184,-0.0693,0.34979164760604653,-0.0709,0.3389424467619593,0.7491951766720236,0.7808119473359989
GrandMean,v,central_abs_delta,184,0.03,0.6857692419594145,0.021,0.7775812551165692,0.9533270520073045,0.943465256208104
GrandMean,v,central_rel_delta,184,0.0755,0.30847347087863686,0.0632,0.39375703869785494,0.7197714320501527,0.7808119473359989
GrandMean,v,central_abs_theta,184,0.0479,0.5185714638494143,0.0356,0.6315864143763001,0.9075000617364751,0.8708236925491412
GrandMean,v,central_rel_theta,184,0.135,0.06760142711941731,0.1279,0.08370624249065917,0.36186646281570445,0.6347723388874986
GrandMean,v,central_abs_alpha,184,-0.0313,0.673260967323711,-0.0734,0.32213722127950006,0.9533270520073045,0.7808119473359989
GrandMean,v,central_rel_alpha,184,-0.0306,0.6797649642628002,-0.0681,0.3582676440163699,0.9533270520073045,0.7808119473359989
GrandMean,v,central_abs_beta,184,-0.1543,0.036516888592145656,-0.1604,0.029658832759381606,0.23735977584894674,0.38556482587196084
GrandMean,v,central_rel_beta,184,-0.1652,0.02503678114060895,-0.1834,0.012691721834955916,0.22045625374335534,0.23875664333069294
GrandMean,v,central_abs_gamma,184,-0.1707,0.020497861141905206,-0.2036,0.005576952482392795,0.22045625374335534,0.23875664333069294
GrandMean,v,central_rel_gamma,184,-0.1677,0.022849779056328033,-0.1826,0.01311849688630181,0.22045625374335534,0.23875664333069294
GrandMean,v,central_theta_beta_ratio,184,0.2516,0.0005711798765768118,0.1977,0.007135902279606895,0.05197736876848987,0.23875664333069294
GrandMean,v,central_peak_alpha_freq,184,-0.073,0.3244500347236418,-0.0604,0.41525411714388016,0.7381238289962851,0.7822585359253871
GrandMean,v,central_spectral_entropy,184,-0.1623,0.027739166360072065,-0.1732,0.018694781048053024,0.22045625374335534,0.28353751256213755
GrandMean,v,left_temporal_abs_delta,184,-0.0841,0.25663385215588946,-0.0808,0.2756107328829381,0.7073013208806588,0.7808119473359989
GrandMean,v,left_temporal_rel_delta,184,-0.0039,0.9584743344191456,-0.0,0.9996893931328705,0.9778110155549798,0.9996893931328705
GrandMean,v,left_temporal_abs_theta,184,0.0405,0.5852532164569589,-0.0047,0.9497354114056739,0.9356680724873983,0.9923219680192985
GrandMean,v,left_temporal_rel_theta,184,0.1758,0.01698646808175483,0.1322,0.07371919339720816,0.22045625374335534,0.6347723388874986
GrandMean,v,left_temporal_abs_alpha,184,-0.0277,0.7090924165672252,-0.0579,0.43481971013333176,0.9533270520073045,0.7822585359253871
GrandMean,v,left_temporal_rel_alpha,184,0.0186,0.8017117990340877,-0.0128,0.8634214913910895,0.9533270520073045,0.9678891180330652
GrandMean,v,left_temporal_abs_beta,184,-0.1364,0.06491592026191514,-0.1302,0.07817927304161067,0.36186646281570445,0.6347723388874986
GrandMean,v,left_temporal_rel_beta,184,-0.0994,0.1795204965698014,-0.0638,0.3898274482488596,0.6633021092622582,0.7808119473359989
GrandMean,v,left_temporal_abs_gamma,184,-0.182,0.013386961339090182,-0.1852,0.011862027683600658,0.22045625374335534,0.23875664333069294
GrandMean,v,left_temporal_rel_gamma,184,-0.1909,0.009448272639425553,-0.1055,0.15414696220687474,0.2149482025469313,0.738282818990821
GrandMean,v,left_temporal_theta_beta_ratio,184,0.2074,0.004739387288135977,0.0851,0.2507035574630214,0.1636790711186946,0.7808119473359989
GrandMean,v,left_temporal_peak_alpha_freq,184,0.0086,0.9074836711964562,0.0221,0.7654707770922307,0.9715413421044413,0.941322171829635
GrandMean,v,left_temporal_spectral_entropy,184,-0.0675,0.3622482172919675,-0.0616,0.4059670106566299,0.7491951766720236,0.7822585359253871
GrandMean,v,right_temporal_abs_delta,184,-0.0218,0.7692263354945238,0.025,0.7365125747423802,0.9533270520073045,0.9311307841770317
GrandMean,v,right_temporal_rel_delta,184,0.0436,0.5568957427463588,0.0545,0.46228983566340576,0.9356680724873983,0.7870747296098292
GrandMean,v,right_temporal_abs_theta,184,0.0776,0.29533459766269216,0.0239,0.746951068625531,0.7197714320501527,0.9311307841770317
GrandMean,v,right_temporal_rel_theta,184,0.1579,0.03231117775304264,0.1058,0.15288001162841935,0.22617824427129848,0.738282818990821
GrandMean,v,right_temporal_abs_alpha,184,-0.0097,0.8957299060952271,-0.0586,0.4297561695529739,0.9715413421044413,0.7822585359253871
GrandMean,v,right_temporal_rel_alpha,184,-0.0215,0.7722104989297679,-0.069,0.3520473338888751,0.9533270520073045,0.7808119473359989
GrandMean,v,right_temporal_abs_beta,184,-0.083,0.2625551521371757,-0.0869,0.24077840664202851,0.7073013208806588,0.7808119473359989
GrandMean,v,right_temporal_rel_beta,184,-0.1004,0.1748811689406244,-0.0363,0.6246188916644617,0.6633021092622582,0.8708236925491412
GrandMean,v,right_temporal_abs_gamma,184,-0.0782,0.291458622019826,-0.1467,0.04689370303354205,0.7197714320501527,0.5334158720065408
GrandMean,v,right_temporal_rel_gamma,184,-0.1244,0.09252877696669606,-0.1086,0.14244054124874292,0.46778437244274124,0.738282818990821
GrandMean,v,right_temporal_theta_beta_ratio,184,0.2043,0.005396013333583339,0.0944,0.2026544285044627,0.1636790711186946,0.7808119473359989
GrandMean,v,right_temporal_peak_alpha_freq,184,0.0042,0.9552474449783638,0.0119,0.8721638206451796,0.9778110155549798,0.9678891180330652
GrandMean,v,right_temporal_spectral_entropy,184,-0.1085,0.14269597354351624,-0.1098,0.13796338900338864,0.6497978806248825,0.738282818990821
GrandMean,v,occipital_abs_delta,184,0.0222,0.7644298615558911,0.0774,0.29619532516370706,0.9533270520073045,0.7808119473359989
GrandMean,v,occipital_rel_delta,184,0.0137,0.8531054633212259,0.014,0.8504217408377271,0.9533270520073045,0.9678891180330652
GrandMean,v,occipital_abs_theta,184,0.0132,0.859041958951637,0.0405,0.5853654992455832,0.9533270520073045,0.8591654908281947
GrandMean,v,occipital_rel_theta,184,0.0151,0.8392759116049469,-0.0149,0.8406067893084402,0.9533270520073045,0.9678891180330652
GrandMean,v,occipital_abs_alpha,184,0.0417,0.5742516202182515,0.0078,0.9164743829617905,0.9356680724873983,0.9697577773200342
GrandMean,v,occipital_rel_alpha,184,0.021,0.7772095754862155,-0.0172,0.8167342809182039,0.9533270520073045,0.9678891180330652
GrandMean,v,occipital_abs_beta,184,-0.0148,0.8420467583402884,-0.048,0.5177119593097324,0.9533270520073045,0.822906464419536
GrandMean,v,occipital_rel_beta,184,-0.0758,0.30629423662604793,-0.0759,0.3059178303446985,0.7197714320501527,0.7808119473359989
GrandMean,v,occipital_abs_gamma,184,0.0242,0.7445739713081498,-0.0896,0.22629564513087333,0.9533270520073045,0.7808119473359989
GrandMean,v,occipital_rel_gamma,184,-0.0215,0.7720831812394702,-0.1076,0.14613174908604845,0.9533270520073045,0.738282818990821
GrandMean,v,occipital_theta_beta_ratio,184,0.0876,0.23699092219970044,0.0437,0.5554330695847807,0.7073013208806588,0.8285968742986073
GrandMean,v,occipital_peak_alpha_freq,184,-0.0404,0.5860778036459527,0.0038,0.9596080569856953,0.9356680724873983,0.9923219680192985
GrandMean,v,occipital_spectral_entropy,184,-0.0894,0.2276890552652404,-0.0995,0.1789248232011658,0.7073013208806588,0.775340900538385
GrandMean,v,prefrontal_abs_delta,184,0.0043,0.9538649509750181,-0.0133,0.8576504019552935,0.9778110155549798,0.9678891180330652
GrandMean,v,prefrontal_rel_delta,184,-0.0353,0.634695464332427,-0.0109,0.883767514704786,0.9533270520073045,0.968949925760669
